transaction_id,user_id,merchant_id,amount,transaction_type,merchant_category,device_type,country,hour,day_of_week,is_weekend,account_age_days,customer_tenure_months,prior_txn_24h,prior_txn_7d,avg_amount_30d,days_since_last_txn,chargeback_history,failed_login_24h,credit_score_band,is_foreign_txn,is_high_risk_country,is_new_device,merchant_risk_score,fraud_label
TXN000613,80571,922,25.75,transfer,electronics,mobile,US,7,3,0,1278,42,1,13,23.57,7,0,0,good,0,0,0,62,0
TXN000614,44657,918,27.78,bill_payment,education,desktop,IN,20,5,1,2473,82,1,10,18.25,1,1,0,fair,0,0,0,68,0
TXN000615,71754,766,144.96,purchase,gaming,mobile,US,21,4,0,3188,106,4,6,138.73,1,0,0,very_good,0,0,0,42,0
TXN000616,67560,282,41.28,bill_payment,finance,desktop,SG,3,2,0,2690,89,1,11,18.53,3,0,0,very_good,0,0,0,82,0
TXN000617,32481,963,7.25,subscription,electronics,mobile,UK,22,2,0,1722,57,4,13,4.84,2,0,0,good,0,0,1,62,0
TXN000618,33981,587,86.18,transfer,travel,mobile,US,14,6,1,1095,36,2,9,46.54,10,1,0,poor,0,0,0,8,0
TXN000619,15501,590,192.74,purchase,electronics,mobile,US,7,6,1,3321,110,3,11,248.22,3,0,0,fair,0,0,0,38,0
TXN000620,22579,730,29.23,purchase,food_delivery,tablet,UK,9,0,0,3192,106,4,9,11.82,2,0,0,excellent,0,0,0,88,0
TXN000621,49025,791,16.32,subscription,finance,mobile,UK,10,5,1,3273,109,4,9,8.91,4,0,0,fair,0,0,0,26,0
TXN000622,53008,956,79.67,purchase,fashion,mobile,US,4,0,0,1112,37,2,8,22.76,1,0,0,good,0,0,1,96,0
TXN000623,24860,623,214.4,purchase,travel,mobile,UK,20,6,1,1593,53,5,10,135.71,5,0,0,very_good,0,0,0,82,0
TXN000624,47519,648,78.56,purchase,finance,desktop,US,0,4,0,890,29,1,6,59.87,7,0,0,very_good,0,0,0,99,0
TXN000625,64375,770,8.49,purchase,electronics,desktop,CA,1,4,0,3484,116,4,10,10.13,0,0,1,excellent,0,0,0,80,0
TXN000626,30931,329,72.18,purchase,utilities,mobile,CA,6,4,0,3165,105,5,16,60.15,4,0,0,good,0,0,0,13,0
TXN000627,40440,376,52.66,purchase,finance,desktop,UK,3,4,0,633,21,4,14,40.91,6,0,1,excellent,0,0,0,20,0
TXN000628,43075,662,15.5,purchase,fashion,desktop,UK,1,1,0,902,30,4,13,15.34,0,0,0,fair,1,0,1,49,0
TXN000629,55454,157,116.74,bill_payment,fashion,mobile,US,9,5,1,2015,67,1,13,89.55,0,0,0,very_good,0,0,0,36,0
TXN000630,42974,388,54.3,bill_payment,education,mobile,US,9,3,0,1517,50,1,9,88.13,4,0,1,fair,1,0,1,94,0
TXN000631,76324,745,119.52,purchase,electronics,mobile,US,3,3,0,1679,55,3,16,86.38,4,0,0,excellent,0,0,0,85,0
TXN000632,39474,977,14.08,purchase,health,tablet,BR,19,2,0,1343,44,1,7,14.42,3,0,0,excellent,1,1,0,76,0
TXN000633,49050,567,52.4,purchase,electronics,mobile,AE,21,0,0,2460,82,1,14,60.15,9,0,0,very_good,1,1,0,95,0
TXN000634,44151,459,16.35,purchase,health,mobile,SG,17,3,0,3278,109,2,7,11.68,0,0,0,good,0,0,0,7,0
TXN000635,26462,495,45.74,cash_out,travel,mobile,IN,12,2,0,3347,111,1,9,43.44,2,1,0,fair,0,0,0,71,0
TXN000636,71716,716,138.31,purchase,food_delivery,mobile,IN,22,4,0,1662,55,3,13,103.7,1,0,0,good,0,0,0,88,0
TXN000637,31189,589,10.14,purchase,finance,desktop,UK,8,2,0,3021,100,2,9,9.96,1,0,0,poor,0,0,0,98,0
TXN000638,36718,120,10.67,purchase,gaming,mobile,BR,10,6,1,2534,84,3,7,9.93,4,0,0,very_good,0,1,0,84,0
TXN000639,81346,584,86.48,purchase,education,desktop,BR,0,4,0,719,23,0,9,74.19,2,0,0,fair,0,1,0,81,0
TXN000640,95396,459,36.14,cash_out,education,mobile,FR,16,3,0,2898,96,2,6,20.0,6,0,1,fair,0,0,0,79,0
TXN000641,70375,730,105.02,subscription,utilities,mobile,SG,2,4,0,1279,42,2,3,153.24,3,0,0,fair,0,0,0,13,0
TXN000642,92470,886,17.7,purchase,grocery,mobile,DE,15,4,0,2292,76,4,14,19.04,0,0,0,very_good,1,0,0,42,0
TXN000643,86876,965,38.32,purchase,grocery,desktop,BR,18,4,0,2630,87,3,8,16.23,0,0,0,good,0,1,0,88,0
TXN000644,53281,648,67.99,bill_payment,travel,mobile,BR,5,4,0,3444,114,2,13,52.62,1,1,0,good,0,1,1,64,0
TXN000645,79325,425,44.22,purchase,food_delivery,mobile,UK,14,6,1,3461,115,1,8,18.98,0,0,1,fair,0,0,0,27,0
TXN000646,39552,499,7.32,cash_out,finance,desktop,SG,7,2,0,2929,97,1,7,8.26,1,0,0,good,0,0,0,72,0
TXN000647,51444,258,464.21,bill_payment,grocery,mobile,US,9,3,0,1847,61,2,6,414.76,1,0,0,good,0,0,0,3,0
TXN000648,58188,941,44.3,purchase,fashion,mobile,AE,12,1,0,1461,48,3,5,39.92,1,1,0,fair,0,1,0,40,0
TXN000649,96443,861,10.95,bill_payment,education,mobile,BR,5,3,0,1611,53,3,19,7.09,3,0,0,very_good,1,1,0,76,0
TXN000650,86369,867,48.56,purchase,health,desktop,US,19,6,1,3470,115,2,7,39.11,0,0,0,good,0,0,0,79,0
TXN000651,54032,394,53.85,subscription,travel,mobile,IN,9,4,0,749,24,3,7,61.18,0,0,0,excellent,0,0,0,51,0
TXN000652,68732,389,89.53,purchase,fashion,mobile,US,11,1,0,1915,63,2,9,108.94,0,0,0,fair,0,0,0,28,0
TXN000653,28211,870,84.3,purchase,finance,mobile,BR,19,6,1,2480,82,3,18,97.28,8,0,1,good,0,1,0,50,0
TXN000654,82394,589,30.19,purchase,finance,mobile,BR,5,5,1,83,2,2,10,13.11,1,1,0,excellent,0,1,0,19,0
TXN000655,59772,733,7.77,purchase,food_delivery,mobile,IN,10,3,0,2317,77,1,8,6.56,2,0,0,excellent,0,0,0,94,0
TXN000656,57944,540,55.44,purchase,health,mobile,FR,23,1,0,949,31,2,15,54.11,11,0,0,good,0,0,0,86,0
TXN000657,78964,498,8.35,purchase,grocery,mobile,US,9,2,0,1025,34,5,17,5.67,1,0,0,fair,0,0,0,73,0
TXN000658,66961,668,109.26,purchase,gaming,mobile,UK,2,5,1,2269,75,1,9,43.95,2,0,0,good,1,0,0,34,0
TXN000659,16521,830,18.93,purchase,electronics,desktop,CA,6,4,0,33,1,1,7,9.73,8,0,0,good,0,0,0,15,0
TXN000660,35933,400,64.81,purchase,grocery,mobile,US,22,1,0,573,19,1,6,87.49,7,0,0,fair,0,0,0,6,0
TXN000661,25904,827,20.28,bill_payment,gaming,mobile,DE,18,1,0,1661,55,1,10,11.0,10,0,0,fair,1,0,0,39,0
TXN000662,76139,319,23.5,bill_payment,gaming,tablet,UK,19,6,1,2132,71,1,7,21.49,1,1,0,good,0,0,0,84,0
TXN000663,13163,462,17.8,purchase,electronics,desktop,CA,6,3,0,399,13,0,9,15.19,1,0,1,fair,0,0,0,37,0
TXN000664,28216,920,69.72,purchase,utilities,desktop,DE,20,4,0,1320,44,1,8,59.53,0,0,1,excellent,0,0,0,80,0
TXN000665,63769,958,20.92,subscription,grocery,mobile,FR,9,2,0,1123,37,1,12,16.82,1,0,0,poor,1,0,0,18,0
TXN000666,72531,930,73.09,transfer,health,mobile,UK,19,0,0,1950,65,2,9,83.08,3,0,1,excellent,0,0,0,81,0
TXN000667,55296,384,21.42,purchase,gaming,mobile,SG,21,2,0,1097,36,3,15,19.51,6,0,1,good,1,0,1,8,0
TXN000668,87463,858,29.72,transfer,gaming,mobile,DE,4,4,0,7,1,2,4,21.17,11,0,1,excellent,0,0,0,35,0
TXN000669,92703,941,37.79,purchase,finance,mobile,UK,22,2,0,1935,64,3,11,34.59,3,0,0,very_good,0,0,0,16,0
TXN000670,21889,979,42.03,purchase,food_delivery,mobile,IN,15,4,0,3096,103,3,14,21.72,0,0,0,fair,0,0,0,61,0
TXN000671,95725,118,15.93,transfer,finance,mobile,CA,17,3,0,2134,71,5,12,16.61,8,0,0,fair,0,0,0,19,0
TXN000672,65293,769,68.95,subscription,travel,mobile,UK,18,2,0,1321,44,3,9,47.97,3,1,0,fair,0,0,0,2,0
TXN000673,67259,996,28.67,cash_out,grocery,mobile,IN,4,1,0,1761,58,0,4,20.44,0,0,0,very_good,0,0,0,33,0
TXN000674,18558,787,59.71,purchase,gaming,mobile,US,17,1,0,512,17,2,5,62.93,6,0,0,fair,0,0,0,1,0
TXN000675,65967,309,36.07,purchase,health,desktop,CA,5,1,0,864,28,3,15,28.06,4,0,0,very_good,0,0,0,38,0
TXN000676,75313,785,62.04,purchase,travel,desktop,IN,6,5,1,1598,53,2,8,49.3,5,1,0,very_good,0,0,0,26,0
TXN000677,62270,194,25.27,purchase,gaming,mobile,CA,2,2,0,2162,72,4,9,31.59,0,0,0,good,0,0,1,94,0
TXN000678,17604,532,17.98,purchase,fashion,mobile,FR,4,5,1,1775,59,1,8,10.93,2,0,0,very_good,0,0,0,53,0
TXN000679,57089,662,53.74,purchase,health,mobile,UK,23,2,0,3514,117,0,10,56.4,4,0,0,excellent,0,0,0,44,0
TXN000680,94233,510,23.47,purchase,food_delivery,mobile,AE,7,2,0,2326,77,1,7,27.81,2,0,0,very_good,0,1,0,61,0
TXN000681,75106,729,136.03,subscription,health,desktop,BR,9,6,1,84,2,2,11,170.05,0,1,0,fair,1,1,0,14,0
TXN000682,22366,315,38.9,purchase,finance,mobile,AE,11,6,1,1915,63,1,9,60.41,5,0,0,good,0,1,0,14,0
TXN000683,96393,644,10.63,purchase,utilities,mobile,FR,17,2,0,2127,70,2,11,7.52,1,0,0,good,0,0,0,16,0
TXN000684,96298,679,21.61,subscription,utilities,mobile,US,13,1,0,159,5,3,8,13.82,6,0,0,fair,0,0,0,87,0
TXN000685,25245,669,14.89,purchase,electronics,mobile,IN,12,5,1,1405,46,1,10,17.05,6,0,0,good,0,0,1,75,0
TXN000686,82078,360,96.12,cash_out,finance,mobile,US,20,0,0,3181,106,4,13,113.62,1,0,0,excellent,0,0,1,96,0
TXN000687,46604,374,73.42,purchase,travel,mobile,FR,11,3,0,1303,43,1,8,48.66,2,0,0,good,0,0,1,82,0
TXN000688,63430,331,34.64,purchase,gaming,tablet,IN,18,4,0,1666,55,1,8,36.21,9,0,1,fair,0,0,0,12,0
TXN000689,50066,515,47.52,bill_payment,gaming,mobile,UK,21,4,0,808,26,1,10,81.6,4,0,1,fair,0,0,0,17,0
TXN000690,80435,626,33.82,purchase,grocery,mobile,SG,16,0,0,281,9,3,5,31.5,3,0,0,excellent,0,0,1,83,0
TXN000691,99698,425,79.39,subscription,finance,mobile,US,0,0,0,1162,38,1,9,93.45,0,0,0,fair,0,0,0,55,0
TXN000692,81559,468,58.43,subscription,education,mobile,IN,6,1,0,2821,94,5,9,80.23,2,0,0,fair,0,0,0,62,0
TXN000693,93822,357,68.72,purchase,utilities,mobile,AU,14,0,0,3588,119,1,10,113.47,7,0,0,good,0,0,0,24,0
TXN000694,95141,296,30.79,subscription,utilities,mobile,US,11,3,0,2409,80,0,5,29.98,0,0,0,good,0,0,0,51,0
TXN000695,18109,691,20.73,bill_payment,gaming,desktop,IN,6,6,1,3032,101,4,15,26.45,1,0,0,good,0,0,0,91,0
TXN000696,32804,833,66.59,bill_payment,food_delivery,mobile,FR,8,2,0,2370,79,2,9,44.18,2,0,1,good,0,0,0,49,0
TXN000697,74966,361,147.85,purchase,health,mobile,US,1,3,0,2404,80,2,9,134.17,2,1,0,good,1,0,0,69,0
TXN000698,63106,873,99.03,purchase,gaming,mobile,IN,5,1,0,1558,51,1,13,75.86,0,0,0,poor,0,0,0,75,0
TXN000699,14513,613,151.94,transfer,food_delivery,mobile,UK,18,0,0,224,7,0,4,50.81,12,0,1,good,0,0,1,93,0
TXN000700,18554,250,42.34,purchase,education,mobile,IN,0,4,0,1498,49,1,5,17.74,0,0,1,very_good,0,0,1,21,0
TXN000701,56848,429,15.29,purchase,utilities,desktop,US,20,1,0,3156,105,2,8,15.73,3,0,0,good,0,0,0,92,0
TXN000702,65454,106,16.56,purchase,food_delivery,mobile,SG,8,3,0,1958,65,3,11,17.14,3,0,0,excellent,0,0,0,61,0
TXN000703,25094,135,126.67,purchase,education,mobile,SG,19,4,0,2781,92,1,9,74.42,3,0,0,fair,0,0,0,84,0
TXN000704,25416,402,6.85,purchase,utilities,desktop,US,6,5,1,185,6,1,9,9.37,11,0,1,good,0,0,0,27,0
TXN000705,21640,508,141.78,purchase,fashion,mobile,UK,19,1,0,735,24,1,9,80.39,16,0,0,very_good,0,0,0,12,0
TXN000706,60844,816,18.01,purchase,food_delivery,mobile,IN,13,4,0,1091,36,2,15,17.6,4,0,0,good,0,0,0,9,0
TXN000707,10706,220,206.66,purchase,travel,mobile,AU,20,6,1,1312,43,0,14,160.25,0,0,1,poor,0,0,0,39,0
TXN000708,61518,854,34.35,bill_payment,gaming,desktop,DE,1,3,0,3605,120,1,9,32.02,6,0,1,good,0,0,0,56,0
TXN000709,52833,310,70.13,purchase,food_delivery,mobile,US,19,0,0,1686,56,1,14,82.02,0,0,0,excellent,0,0,0,29,0
TXN000710,51938,224,313.11,purchase,grocery,desktop,US,6,1,0,2417,80,1,8,352.94,2,0,0,good,0,0,0,27,0
TXN000711,71134,729,27.19,purchase,finance,desktop,AE,8,5,1,2352,78,2,8,30.24,1,0,0,fair,0,1,0,82,0
TXN000712,57036,796,26.78,purchase,gaming,desktop,DE,1,5,1,1529,50,4,14,28.76,0,0,0,poor,0,0,0,75,0
TXN000713,75496,643,19.58,bill_payment,travel,tablet,FR,22,2,0,3527,117,2,11,10.15,1,0,0,good,0,0,1,64,0
TXN000714,78752,204,14.86,bill_payment,travel,desktop,DE,15,1,0,812,27,1,7,18.43,0,0,0,fair,1,0,0,66,0
TXN000715,92809,203,27.2,purchase,gaming,desktop,SG,23,2,0,127,4,6,12,15.83,0,2,0,very_good,0,0,0,85,0
TXN000716,81931,450,22.21,purchase,utilities,desktop,US,13,1,0,2720,90,5,16,19.28,0,0,0,excellent,0,0,0,23,0
TXN000717,56593,505,11.88,purchase,fashion,desktop,US,3,5,1,2386,79,1,7,9.44,2,0,0,excellent,0,0,0,94,0
TXN000718,54293,997,30.28,purchase,health,desktop,SG,8,5,1,950,31,1,5,30.43,1,0,0,good,1,0,0,87,0
TXN000719,31213,357,54.86,purchase,finance,tablet,AE,10,0,0,3168,105,2,11,41.4,0,0,0,good,0,1,0,35,0
TXN000720,63962,273,16.34,purchase,gaming,mobile,UK,3,5,1,593,19,0,8,13.93,9,1,0,good,0,0,0,35,0
TXN000721,22522,950,31.62,purchase,health,mobile,CA,22,5,1,916,30,1,12,43.81,0,0,0,fair,0,0,0,19,0
TXN000722,93810,238,129.78,purchase,travel,mobile,DE,22,4,0,564,18,0,11,66.37,9,1,1,good,0,0,0,71,0
TXN000723,86053,123,10.2,purchase,fashion,desktop,CA,13,6,1,680,22,2,12,9.17,9,0,0,fair,0,0,0,31,0
TXN000724,20775,480,208.2,purchase,education,mobile,US,14,0,0,2662,88,3,11,117.79,2,0,1,poor,0,0,0,27,0
TXN000725,80735,460,19.95,purchase,utilities,desktop,SG,16,4,0,2568,85,2,6,21.99,0,0,0,very_good,0,0,0,68,0
TXN000726,20539,657,43.85,purchase,health,desktop,UK,16,0,0,2346,78,5,12,29.9,9,0,1,very_good,0,0,0,20,0
TXN000727,74909,889,115.73,purchase,gaming,tablet,AU,1,6,1,3141,104,0,6,105.49,8,0,0,excellent,0,0,0,12,0
TXN000728,17893,938,152.31,purchase,fashion,mobile,US,12,3,0,255,8,0,7,76.55,1,0,0,good,0,0,0,87,0
TXN000729,53936,360,55.86,purchase,utilities,desktop,US,18,0,0,2264,75,2,9,71.92,1,0,1,excellent,0,0,0,4,0
TXN000730,69207,981,19.59,purchase,finance,desktop,IN,19,5,1,420,14,2,9,18.06,2,0,0,good,0,0,0,92,0
TXN000731,75592,668,18.09,cash_out,utilities,tablet,UK,14,5,1,3488,116,1,7,17.03,0,0,0,poor,0,0,1,69,0
TXN000732,47674,162,21.81,bill_payment,travel,tablet,IN,21,3,0,2313,77,3,9,25.05,0,0,0,good,1,0,0,36,0
TXN000733,92945,943,200.4,purchase,education,mobile,US,14,2,0,2773,92,2,10,105.13,11,2,0,good,0,0,0,57,0
TXN000734,79688,224,25.92,purchase,gaming,mobile,AE,9,0,0,2085,69,1,9,18.55,2,0,1,good,0,1,0,32,0
TXN000735,28743,629,48.97,transfer,grocery,mobile,BR,10,6,1,1401,46,1,7,46.57,3,1,1,very_good,0,1,0,41,0
TXN000736,70410,810,14.31,subscription,grocery,tablet,FR,16,1,0,2504,83,1,5,5.31,2,0,0,good,0,0,0,71,0
TXN000737,75747,324,12.93,purchase,travel,mobile,US,21,5,1,3050,101,2,11,5.22,0,0,0,excellent,0,0,0,91,0
TXN000738,40027,343,37.48,purchase,health,desktop,UK,5,4,0,650,21,3,10,24.5,2,0,0,poor,0,0,0,23,0
TXN000739,76440,528,27.32,purchase,fashion,desktop,CA,7,4,0,3182,106,2,12,15.24,0,0,0,very_good,0,0,0,54,0
TXN000740,90852,895,29.18,purchase,food_delivery,mobile,IN,15,4,0,2652,88,3,10,23.25,4,0,0,excellent,0,0,0,87,0
TXN000741,83539,301,9.67,purchase,gaming,mobile,UK,18,6,1,314,10,1,5,10.22,16,0,0,good,0,0,1,2,0
TXN000742,78627,696,34.26,purchase,finance,mobile,US,9,0,0,3416,113,1,7,38.54,1,0,0,excellent,0,0,0,1,0
TXN000743,67104,506,147.58,purchase,grocery,desktop,CA,15,6,1,658,21,0,12,212.93,0,0,0,very_good,0,0,0,62,0
TXN000744,34347,200,16.98,purchase,electronics,mobile,UK,0,0,0,2194,73,3,9,15.17,3,0,2,poor,0,0,0,15,0
TXN000745,81569,739,82.08,purchase,travel,mobile,CA,7,6,1,473,15,2,14,77.67,9,0,0,very_good,0,0,0,100,0
TXN000746,42776,848,2.0,subscription,utilities,desktop,US,22,1,0,716,23,2,10,3.0,1,0,0,very_good,0,0,0,13,0
TXN000747,57897,617,17.78,purchase,travel,mobile,UK,13,5,1,2347,78,1,10,17.71,9,0,0,poor,0,0,0,74,0
TXN000748,38299,258,6.56,purchase,food_delivery,desktop,IN,20,0,0,2480,82,1,12,6.69,0,0,0,good,0,0,0,32,0
TXN000749,38171,239,111.34,purchase,finance,mobile,CA,5,3,0,2507,83,2,17,131.01,19,0,0,poor,0,0,0,93,0
TXN000750,24184,480,80.71,cash_out,grocery,mobile,CA,6,3,0,1252,41,5,15,94.87,2,0,0,good,0,0,0,87,0
TXN000751,96515,555,14.43,purchase,education,mobile,IN,23,6,1,2993,99,3,8,15.24,4,0,0,excellent,0,0,0,80,0
TXN000752,23300,596,47.48,purchase,grocery,mobile,BR,23,0,0,180,6,1,7,64.24,5,0,0,excellent,0,1,0,65,0
TXN000753,17763,319,107.94,purchase,travel,mobile,CA,21,0,0,3118,103,2,4,98.01,1,0,0,very_good,0,0,0,22,0
TXN000754,94250,550,124.15,cash_out,grocery,desktop,IN,7,4,0,1104,36,1,11,88.96,3,0,0,good,0,0,0,11,0
TXN000755,59950,365,25.4,transfer,education,mobile,AE,19,0,0,2265,75,1,6,19.45,5,1,0,good,0,1,0,27,0
TXN000756,49410,716,5.01,cash_out,finance,mobile,IN,11,5,1,3305,110,6,11,4.35,3,0,0,poor,1,0,1,8,0
TXN000757,76373,816,16.3,subscription,grocery,mobile,SG,20,0,0,933,31,2,8,9.37,4,0,0,good,0,0,0,79,0
TXN000758,44498,686,72.93,purchase,grocery,mobile,BR,20,6,1,1501,50,1,9,52.22,1,0,0,very_good,0,1,0,29,0
TXN000759,21512,101,242.02,purchase,finance,tablet,US,10,3,0,3023,100,0,11,135.06,3,0,0,good,0,0,1,45,0
TXN000760,75670,991,34.85,purchase,gaming,mobile,DE,7,6,1,3156,105,2,6,34.96,1,0,0,good,0,0,1,62,0
TXN000761,25839,121,21.2,subscription,health,tablet,AU,23,0,0,859,28,0,11,21.33,0,1,0,poor,0,0,0,71,0
TXN000762,59768,998,317.17,purchase,food_delivery,mobile,AE,10,1,0,1857,61,2,10,117.14,12,0,0,excellent,1,1,0,60,0
TXN000763,95415,128,52.73,purchase,fashion,mobile,DE,10,3,0,1217,40,4,10,37.11,7,1,1,good,0,0,0,74,0
TXN000764,94251,564,12.12,bill_payment,finance,mobile,US,15,0,0,1887,62,3,12,17.54,12,0,0,good,0,0,1,12,0
TXN000765,42470,195,32.88,purchase,travel,mobile,IN,22,0,0,1384,46,1,5,35.8,0,0,0,good,0,0,0,28,0
TXN000766,80226,185,90.01,purchase,education,desktop,US,3,2,0,20,1,0,5,93.28,15,0,0,good,0,0,0,77,0
TXN000767,65140,714,34.35,purchase,gaming,mobile,BR,23,5,1,3374,112,1,7,24.07,2,0,1,good,1,1,0,72,0
TXN000768,53142,754,74.81,cash_out,food_delivery,mobile,IN,10,4,0,2325,77,3,12,73.78,14,0,1,good,0,0,0,64,0
TXN000769,22593,206,8.63,bill_payment,education,desktop,AU,0,0,0,1685,56,3,12,7.73,1,0,0,good,0,0,0,94,0
TXN000770,43871,978,10.07,purchase,fashion,mobile,FR,7,0,0,394,13,1,9,6.66,0,0,0,poor,1,0,1,99,0
TXN000771,68671,388,18.89,bill_payment,fashion,tablet,IN,11,4,0,261,8,1,6,14.2,3,0,0,excellent,0,0,0,9,0
TXN000772,98795,386,28.39,cash_out,finance,tablet,IN,16,2,0,1747,58,1,8,21.54,8,0,0,very_good,0,0,0,56,0
TXN000773,10440,366,49.43,cash_out,health,desktop,BR,13,5,1,2369,78,3,13,22.41,3,0,0,excellent,0,1,0,91,0
TXN000774,74597,514,64.92,cash_out,grocery,desktop,FR,3,2,0,950,31,3,11,32.65,0,0,0,fair,0,0,0,33,0
TXN000775,86169,259,336.8,purchase,fashion,desktop,FR,11,2,0,2717,90,3,11,282.97,1,0,0,excellent,0,0,0,6,0
TXN000776,95606,481,18.83,transfer,fashion,mobile,US,5,1,0,1432,47,0,7,12.16,0,0,0,very_good,0,0,0,12,0
TXN000777,48141,288,27.59,purchase,utilities,desktop,IN,6,1,0,41,1,0,6,22.34,7,0,0,good,0,0,0,73,0
TXN000778,20662,146,19.31,transfer,utilities,mobile,US,17,4,0,1960,65,0,12,8.08,3,0,0,poor,0,0,0,92,0
TXN000779,34386,431,96.68,purchase,travel,desktop,FR,19,3,0,661,22,0,12,110.25,0,0,0,fair,0,0,0,71,0
TXN000780,86547,704,101.55,transfer,grocery,tablet,IN,3,4,0,53,1,2,10,154.78,1,0,1,very_good,0,0,1,4,0
TXN000781,89013,786,24.46,bill_payment,gaming,mobile,DE,14,0,0,475,15,3,12,29.55,4,1,1,good,0,0,0,42,0
TXN000782,67336,417,234.9,purchase,fashion,desktop,US,10,3,0,1039,34,2,9,291.08,2,0,1,very_good,0,0,1,35,0
TXN000783,21046,391,19.34,bill_payment,health,tablet,UK,8,3,0,1879,62,4,8,21.04,4,0,0,very_good,0,0,0,92,0
TXN000784,20972,807,92.47,purchase,education,mobile,AU,17,6,1,3612,120,0,9,90.59,3,0,0,very_good,1,0,0,54,0
TXN000785,53035,712,135.51,purchase,utilities,mobile,US,5,2,0,797,26,0,4,125.48,1,0,0,good,0,0,0,24,0
TXN000786,62942,848,10.75,purchase,travel,tablet,US,18,0,0,210,7,2,11,6.73,0,0,1,excellent,0,0,1,57,0
TXN000787,12914,914,61.55,transfer,fashion,tablet,SG,9,4,0,698,23,0,3,68.14,4,0,0,good,0,0,0,75,0
TXN000788,71747,838,3.15,purchase,fashion,mobile,BR,2,1,0,1166,38,3,12,3.43,5,0,0,very_good,0,1,0,59,0
TXN000789,59005,941,76.85,purchase,travel,mobile,US,19,6,1,749,24,4,11,58.49,18,0,0,good,0,0,0,42,0
TXN000790,11107,474,13.58,subscription,education,desktop,UK,20,2,0,1173,39,1,12,14.36,1,0,0,fair,0,0,0,72,0
TXN000791,18610,454,60.99,purchase,electronics,mobile,AE,13,5,1,3537,117,2,8,42.19,16,1,0,good,0,1,0,31,0
TXN000792,50888,389,72.2,purchase,food_delivery,mobile,AU,17,4,0,1385,46,2,6,51.33,1,0,0,very_good,0,0,0,13,0
TXN000793,75031,311,100.3,cash_out,gaming,mobile,IN,3,3,0,2317,77,1,5,113.59,3,0,0,good,0,0,0,87,0
TXN000794,84285,773,81.55,subscription,food_delivery,mobile,UK,8,4,0,2499,83,2,10,83.93,0,0,1,fair,0,0,1,72,0
TXN000795,48816,742,38.49,transfer,gaming,mobile,UK,8,1,0,475,15,2,6,31.96,12,0,0,fair,0,0,1,74,0
TXN000796,36582,820,25.99,purchase,fashion,desktop,US,18,0,0,905,30,1,10,20.68,0,0,0,very_good,0,0,1,89,0
TXN000797,97146,250,34.23,bill_payment,electronics,mobile,AU,8,5,1,1517,50,2,12,32.6,0,1,0,fair,0,0,0,72,0
TXN000798,51268,541,13.4,purchase,health,desktop,US,17,6,1,1680,56,4,10,4.68,4,1,0,fair,0,0,0,4,0
TXN000799,38384,299,30.25,purchase,health,mobile,US,7,6,1,49,1,0,7,20.35,4,0,0,very_good,0,0,0,85,0
TXN000800,49807,902,28.17,purchase,finance,mobile,AU,14,2,0,2354,78,1,11,14.66,7,0,0,good,0,0,1,4,0
TXN000801,11088,340,18.0,purchase,finance,mobile,AE,5,2,0,1098,36,2,10,16.26,2,0,0,poor,0,1,0,70,0
TXN000802,37173,229,7.64,subscription,fashion,mobile,BR,13,2,0,1177,39,3,14,9.37,2,0,0,good,0,1,0,100,0
TXN000803,56399,612,11.6,transfer,travel,mobile,DE,1,4,0,2201,73,3,5,12.1,21,0,1,good,0,0,0,41,0
TXN000804,92658,890,2.15,purchase,grocery,mobile,DE,17,4,0,3463,115,2,12,3.0,2,0,0,good,0,0,0,32,0
TXN000805,76439,923,27.74,purchase,fashion,mobile,DE,0,5,1,3157,105,1,11,19.09,4,0,0,poor,0,0,0,93,0
TXN000806,80315,186,50.63,subscription,electronics,mobile,UK,23,6,1,3575,119,2,17,34.12,9,0,0,good,0,0,0,46,0
TXN000807,59040,392,3.27,bill_payment,electronics,desktop,IN,20,2,0,1509,50,2,9,4.9,9,0,0,good,0,0,0,93,0
TXN000808,19952,238,45.29,purchase,health,mobile,DE,13,4,0,437,14,5,9,41.69,2,0,0,good,0,0,0,32,0
TXN000809,45182,376,32.78,purchase,fashion,tablet,IN,21,3,0,789,26,1,13,31.47,3,0,0,poor,0,0,0,19,0
TXN000810,99732,579,12.69,purchase,fashion,desktop,SG,19,6,1,1255,41,3,9,3.38,1,0,0,good,0,0,0,56,0
TXN000811,13975,352,24.83,purchase,fashion,mobile,AE,3,2,0,1096,36,6,13,13.55,2,0,0,very_good,0,1,1,38,0
TXN000812,89127,160,94.23,purchase,food_delivery,mobile,US,17,1,0,759,25,1,8,83.56,12,0,1,fair,0,0,1,72,0
TXN000813,71603,558,15.23,purchase,education,mobile,CA,9,2,0,551,18,4,11,11.43,3,0,0,excellent,0,0,0,30,0
TXN000814,35551,147,39.29,subscription,utilities,mobile,US,20,4,0,682,22,4,16,36.93,6,0,0,excellent,0,0,0,76,0
TXN000815,80018,303,50.0,purchase,fashion,mobile,CA,20,6,1,2403,80,1,13,46.8,0,0,0,good,0,0,0,36,0
TXN000816,85319,100,17.46,purchase,grocery,mobile,UK,22,5,1,1792,59,1,6,18.86,0,1,0,very_good,0,0,0,36,0
TXN000817,13889,178,90.69,purchase,gaming,mobile,US,10,0,0,138,4,3,12,30.77,1,0,0,very_good,0,0,0,71,0
